Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
5/1/2016 16:00,452.9,453.29,451.49,452.47,45.87,20759.3,452.61
5/1/2016 17:00,452.45,452.52,450.8,451.35,24.46,11056.53,452.09
5/1/2016 18:00,451.35,451.97,449.01,449.57,35.45,15981.77,450.8
5/1/2016 19:00,449.64,452,449.64,451.98,59.99,27084.98,451.52
5/1/2016 20:00,451.53,453,451.08,452.97,35.93,16243.84,452.04
5/1/2016 21:00,452.97,453.78,452,452.92,125.14,56635.77,452.59
5/1/2016 22:00,452.97,453,451.6,451.89,21.65,9791.01,452.25
5/1/2016 23:00,452.86,453,451.11,453,39.66,17920.88,451.9
5/2/2016 0:00,452.99,453.8,451.53,451.53,72.05,32605.65,452.55
5/2/2016 1:00,451.58,452.78,450.73,451.7,47.65,21516.46,451.54
5/2/2016 2:00,451.68,452.78,450.74,452.43,185.06,83505.4,451.23
5/2/2016 3:00,452.79,452.79,450.8,452.1,27,12193.52,451.67
5/2/2016 4:00,452.1,452.1,451.67,451.69,7.36,3324.06,451.94
5/2/2016 5:00,451.71,452.25,450.99,451.93,42.1,19015.19,451.64
5/2/2016 6:00,451.45,451.92,450.77,451.73,56.96,25720.58,451.52
5/2/2016 7:00,451.21,451.34,447.31,449.11,354.1,159169.05,449.5
5/2/2016 8:00,448.93,448.93,442.03,442.62,794.3,353767.6,445.38
5/2/2016 9:00,442.62,444.65,438.59,441.5,874.11,386249.17,441.88
5/2/2016 10:00,440.97,443.81,440,442.42,753.34,332643.63,441.56
5/2/2016 11:00,443.72,444.74,441.49,442.61,267.37,118567.95,443.46
5/2/2016 12:00,442.86,445.5,440.79,444.83,505.29,223797.55,442.91
5/2/2016 13:00,443.62,445.28,443.4,443.5,186.26,82693.2,443.97
5/2/2016 14:00,443.5,444.25,441.1,442.26,190.96,84480.86,442.4
5/2/2016 15:00,441.26,444.16,441.01,443.49,99.81,44172.11,442.55
5/2/2016 16:00,442.82,443.6,440.7,441.99,423.23,186838.74,441.46
5/2/2016 17:00,442,444.37,440.55,444.37,319.4,140907.53,441.17
5/2/2016 18:00,444.37,444.51,441.01,441.73,143.4,63430.51,442.34
5/2/2016 19:00,441.05,442.99,441.05,442.25,95.39,42164.92,442.01
5/2/2016 20:00,442.18,445.99,441.2,445.95,310.82,137887.15,443.62
5/2/2016 21:00,445.95,446.81,444.41,445.4,142.78,63655.93,445.83
5/2/2016 22:00,445.37,445.42,443.64,444.46,134.71,59857.81,444.35
5/2/2016 23:00,444.45,444.45,442.07,444.06,329.48,145998.77,443.12
5/3/2016 0:00,444.06,445.08,442.09,443.55,169.77,75354.05,443.87
5/3/2016 1:00,443.35,443.35,440.98,441.19,205.31,90631.46,441.43
5/3/2016 2:00,441.24,442.65,440.78,442.23,170.44,75213.36,441.29
5/3/2016 3:00,442.23,443.61,441.41,442.3,67.76,29981.23,442.45
5/3/2016 4:00,442.91,443.74,442.16,443.61,14.45,6404.16,443.24
5/3/2016 5:00,442.83,444.3,441.96,443.84,205.63,91019.6,442.65
5/3/2016 6:00,443.4,443.91,442.33,442.89,60.52,26824.83,443.21
5/3/2016 7:00,442.89,447.9,442.07,447.74,215.12,95723.93,444.97
5/3/2016 8:00,447.75,448.91,445.98,447.95,168.66,75485.29,447.56
5/3/2016 9:00,448.1,448.36,447.03,448.36,61.04,27328.37,447.68
5/3/2016 10:00,448.36,449,447.66,448.07,165.39,74169.18,448.45
5/3/2016 11:00,448.69,449.8,447.46,448.44,441.84,198125.84,448.41
5/3/2016 12:00,448.44,450.19,448,449.05,400.8,180110.62,449.38
5/3/2016 13:00,449.46,450.08,448.4,448.9,174.83,78572.82,449.43
5/3/2016 14:00,448.9,449.24,448,448.2,424.39,190206.63,448.19
5/3/2016 15:00,448.2,448.97,448,448.01,465.81,208749.48,448.15
5/3/2016 16:00,448.01,449.39,447.15,449.37,743.96,333565.67,448.37
5/3/2016 17:00,449.37,449.41,447.66,448.01,603.7,270773.92,448.52
5/3/2016 18:00,448.13,451,447.45,450,139.77,62747.82,448.94
5/3/2016 19:00,450.04,451.3,448.98,451.3,177.65,79952.08,450.05
5/3/2016 20:00,451.3,451.58,449.84,450.92,122.71,55318.84,450.82
5/3/2016 21:00,450.91,452,449.06,451,211.75,95591.85,451.44
5/3/2016 22:00,451,452,450.11,452,148.3,66989.92,451.71
5/3/2016 23:00,451.97,452,450.16,450.61,17.31,7811.85,451.3
5/4/2016 0:00,451.18,451.68,450.16,451.68,40.31,18177.6,450.9
5/4/2016 1:00,450.63,451.22,450,450.9,83.27,37498.78,450.35
5/4/2016 2:00,450.88,450.98,449.54,450.09,97.91,44078.42,450.19
5/4/2016 3:00,450.09,450.79,448.96,449.5,133.26,59946.62,449.86
5/4/2016 4:00,448.97,449.5,448.96,449.43,21.65,9728.04,449.26
5/4/2016 5:00,449.43,450,448.98,450,22.96,10320.16,449.54
5/4/2016 6:00,450,450.76,448.97,449.53,76.59,34463.64,449.96
5/4/2016 7:00,450.59,450.8,449.11,450.06,198.5,89345.76,450.1
5/4/2016 8:00,450.72,450.72,448.2,449.89,166.11,74614.43,449.19
5/4/2016 9:00,449.04,450.02,445.23,446.06,149.89,67046.96,447.32
5/4/2016 10:00,446.06,447.82,444.75,445,248.88,111064.91,446.25
5/4/2016 11:00,445,445.95,444.15,445.69,136.14,60591.3,445.07
5/4/2016 12:00,445.43,445.69,444.16,445.04,139.59,62106.6,444.93
5/4/2016 13:00,445.04,447.27,444.96,446.43,359.89,160561.48,446.14
5/4/2016 14:00,446.43,448.43,446.08,446.75,196.49,87870.08,447.21
5/4/2016 15:00,446.75,447.98,445.71,446.92,108.17,48363.97,447.09
5/4/2016 16:00,446.48,447,446.07,446.56,54.67,24428.67,446.81
5/4/2016 17:00,447,447.35,444.65,446.18,354.65,158019.91,445.57
5/4/2016 18:00,446.17,447.18,445.16,446.7,81.72,36466.95,446.24
5/4/2016 19:00,446.48,447.43,444.74,446.7,255.31,113938.2,446.28
5/4/2016 20:00,446.64,447.4,445.35,447.07,81.16,36230.67,446.39
5/4/2016 21:00,447.09,447.99,446.13,447.31,119.64,53501.66,447.18
5/4/2016 22:00,446.65,448.13,446.23,446.43,123.26,55145.47,447.38
5/4/2016 23:00,446.17,448.09,446.17,446.63,77.58,34679.43,446.99
5/5/2016 0:00,447.36,448.32,446.62,447.88,106.23,47513.5,447.27
5/5/2016 1:00,447.93,449,447.79,449,66.12,29669.57,448.72
5/5/2016 2:00,449,449,447.5,447.91,75.51,33840.75,448.18
5/5/2016 3:00,447.91,447.98,446.5,446.5,137.54,61529.76,447.35
5/5/2016 4:00,447.36,448,446.4,447.18,101.01,45171.42,447.21
5/5/2016 5:00,447.89,448.14,446.72,447.22,60.83,27209.79,447.33
5/5/2016 6:00,446.37,447.4,446.08,447.3,49.66,22191.86,446.88
5/5/2016 7:00,447,448.39,446.71,447.23,70.25,31430.95,447.43
5/5/2016 8:00,446.8,447.96,446.12,447.73,90.97,40675.13,447.15
5/5/2016 9:00,446.76,447.49,445.96,446.29,50.85,22714.38,446.68
5/5/2016 10:00,446.29,447,445.13,445.13,65.26,29120.4,446.2
5/5/2016 11:00,445.56,446.75,445.11,445.99,29.83,13307.64,446.06
5/5/2016 12:00,445.99,446.88,445.36,446.86,90.39,40341.26,446.31
5/5/2016 13:00,446.86,448.44,446.02,448.44,153.93,68827.37,447.14
5/5/2016 14:00,448.26,448.96,446.63,447.55,79.79,35734.95,447.86
5/5/2016 15:00,448.1,448.27,446.15,446.66,67.13,30011.96,447.1
5/5/2016 16:00,447.31,447.7,446.38,447.6,116.55,52093.12,446.96
5/5/2016 17:00,446.65,447.5,446.18,447.3,57.85,25862.85,447.09
5/5/2016 18:00,447.24,448.79,446.26,448.03,256.2,114574.95,447.22
5/5/2016 19:00,447.01,449.42,446.7,449.27,199.46,89339.73,447.9
5/5/2016 20:00,449.29,449.72,447.45,448.63,148.56,66697.01,448.94
5/5/2016 21:00,448.63,449.56,448.4,449.47,76.79,34496.55,449.22
5/5/2016 22:00,448.72,449.49,448.21,448.39,58.93,26443.71,448.74
5/5/2016 23:00,449.14,450,448.2,448.5,359.97,161745.47,449.33
5/6/2016 0:00,448.5,449.28,448.2,448.52,393.03,176430.71,448.9
5/6/2016 1:00,448.56,449.14,447.81,448.29,93.23,41779.13,448.13
5/6/2016 2:00,448.29,449.21,447.2,448.03,48.86,21887.55,447.97
5/6/2016 3:00,449.07,449.33,447.03,448.13,67.69,30323.83,447.97
5/6/2016 4:00,448.12,448.25,447.06,447.36,23.54,10530.22,447.36
5/6/2016 5:00,447.33,449.9,447.33,448.13,201.5,90532.05,449.29
5/6/2016 6:00,448.6,450,448.06,449.91,630.28,283608.57,449.98
5/6/2016 7:00,450,451.95,449.42,451.95,255.56,115136.61,450.53
5/6/2016 8:00,450.75,451.73,450.07,450.07,83.98,37862.15,450.86
5/6/2016 9:00,450.34,451.24,449.7,450.75,80.12,36067.42,450.14
5/6/2016 10:00,450.22,451,449.41,449.86,45.14,20339.01,450.56
5/6/2016 11:00,449.87,451.54,449.84,451.35,94.86,42765.87,450.81
5/6/2016 12:00,451.53,451.53,450.09,451.48,90.16,40668.26,451.08
5/6/2016 13:00,450.65,452,450.33,450.78,102.96,46461.96,451.26
5/6/2016 14:00,451.48,452.47,450.8,452,87.13,39373.68,451.9
5/6/2016 15:00,451.28,454.22,450.81,453.08,351.99,159350.36,452.71
5/6/2016 16:00,453.08,453.94,452.57,452.81,83.26,37727.58,453.12
5/6/2016 17:00,453.48,455,452.58,455,380.13,172492.11,453.77
5/6/2016 18:00,455,455.54,455,455.54,131.28,59751.53,455.15
5/6/2016 19:00,455.53,456.06,455,456,82.61,37644.74,455.71
5/6/2016 20:00,456.25,463.22,455.98,462.02,1047.85,481898.9,459.89
5/6/2016 21:00,462.11,463.97,458.54,458.98,577.47,265868.91,460.4
5/6/2016 22:00,458.97,461.39,458.54,460.49,451.15,207332.75,459.57
5/6/2016 23:00,460.48,461.41,458.33,458.48,136.36,62728.15,460.03
5/7/2016 0:00,458.98,460,458,458.06,134.16,61533.27,458.67
5/7/2016 1:00,458.06,459.31,458.04,458.86,48.53,22240.38,458.29
5/7/2016 2:00,458.7,458.72,458,458.44,41.32,18928.18,458.07
5/7/2016 3:00,458.42,458.42,457.03,457.53,17.51,8008.4,457.36
5/7/2016 4:00,457.53,458.64,457.03,457.9,29.02,13274.85,457.51
5/7/2016 5:00,457.05,458.76,457.03,458.37,26.4,12080.94,457.58
5/7/2016 6:00,457.97,458.42,456,458.41,249.66,114050.53,456.82
5/7/2016 7:00,457.73,458.24,456.43,458.1,67.63,30943.06,457.54
5/7/2016 8:00,458.22,459.39,456.9,459.36,76,34821.44,458.18
5/7/2016 9:00,458.43,459.99,458,459.97,57.21,26248.82,458.78
5/7/2016 10:00,459.96,459.97,458.11,459.8,89.85,41258.14,459.18
5/7/2016 11:00,458.84,459.77,458.58,459.07,57.42,26342.78,458.78
5/7/2016 12:00,459.07,459.89,458.02,458.02,60.43,27744.03,459.12
5/7/2016 13:00,458.98,459.21,458,459,82.2,37702.75,458.7
5/7/2016 14:00,458.63,459.4,455.95,457.36,201.05,91828.33,456.74
5/7/2016 15:00,457.36,458.49,456.75,457.37,61.59,28179.09,457.55
5/7/2016 16:00,458.16,459.36,457.01,459.15,207.3,95083.29,458.67
5/7/2016 17:00,458.81,459.34,458.15,459.17,56.52,25905.46,458.34
5/7/2016 18:00,459.17,461,458.42,461,150.49,69255.15,460.2
5/7/2016 19:00,461,461,459,460.04,102.28,46984.87,459.36
5/7/2016 20:00,460.04,460.37,458.62,459.3,71.94,33056.6,459.51
5/7/2016 21:00,458.64,460.25,458.36,459.25,33.32,15299.23,459.13
5/7/2016 22:00,458.59,460.09,458,458.69,61.05,28035.83,459.26
5/7/2016 23:00,457.88,459.24,457.81,458.07,21.76,9972.93,458.26
5/8/2016 0:00,458.97,458.97,457.02,457.19,51.37,23495.15,457.36
5/8/2016 1:00,457.97,458.09,457.2,457.86,8.53,3906.5,457.78
5/8/2016 2:00,458.09,459.51,457.55,459.33,13.62,6243.19,458.4
5/8/2016 3:00,458.31,458.98,457.9,458.32,4.79,2195.75,458.22
5/8/2016 4:00,458.32,459.65,458.08,459.65,12.07,5536.99,458.55
5/8/2016 5:00,459.48,459.54,458.3,458.31,18.48,8476.05,458.66
5/8/2016 6:00,458.67,459.69,458.03,458.13,54.6,25022.53,458.31
5/8/2016 7:00,458.15,459.12,457.99,457.99,18.75,8597.25,458.45
5/8/2016 8:00,457.58,458.12,456,456.02,149.2,68112.19,456.53
5/8/2016 9:00,456.06,457.69,455.95,457,126.17,57546.97,456.09
5/8/2016 10:00,457,457.84,456.35,457.84,27.79,12708.81,457.4
5/8/2016 11:00,456.89,457.91,455.96,457.3,30.79,14071.59,457.02
5/8/2016 12:00,457.3,457.3,455.95,456.54,90.99,41508.18,456.18
5/8/2016 13:00,456.54,456.91,455.95,455.96,51.94,23708.77,456.47
5/8/2016 14:00,455.95,457.92,455.95,456.73,32.72,14949.03,456.9
5/8/2016 15:00,456.73,459.33,456.5,459.33,183.27,84020.34,458.45
5/8/2016 16:00,459.33,459.59,457.44,457.92,32.72,14992.89,458.28
5/8/2016 17:00,458.3,458.3,456.35,458.18,103.11,47154.26,457.33
5/8/2016 18:00,458.18,458.4,458.1,458.4,50.34,23066.49,458.25
5/8/2016 19:00,458.12,459.4,458.1,458.1,40.53,18583.8,458.57
5/8/2016 20:00,458.23,459.4,457.43,457.58,42.66,19556.83,458.42
5/8/2016 21:00,457.75,458.28,457.02,457.92,92.94,42516.66,457.46
5/8/2016 22:00,457.39,458.31,457.1,458.31,52.51,24025.78,457.53
5/8/2016 23:00,458.02,458.33,457.6,458.21,63.35,29032.38,458.29
5/9/2016 0:00,457.75,458.32,457,458.05,98.81,45176.57,457.2
5/9/2016 1:00,458.05,458.05,457.04,457.04,11.88,5435.85,457.51
5/9/2016 2:00,457.18,458.57,457.18,457.8,12.02,5502.56,457.88
5/9/2016 3:00,458.45,458.45,456.83,457.04,120.68,55170.64,457.18
5/9/2016 4:00,456.86,457.72,456.6,456.6,45.51,20787.09,456.79
5/9/2016 5:00,456.6,457.44,456.36,456.8,34.21,15622.85,456.7
5/9/2016 6:00,456.8,457.29,456.3,456.72,74.53,34020.27,456.47
5/9/2016 7:00,457.2,457.84,456.2,457.1,70.34,32129.99,456.8
5/9/2016 8:00,456.2,457.04,455.95,456,112.46,51298.78,456.14
5/9/2016 9:00,456.69,457.48,456.06,457.26,59.69,27269.42,456.87
5/9/2016 10:00,456.45,457.5,455.8,456.61,256.04,116833.58,456.32
5/9/2016 11:00,456.47,459.97,455.62,456.38,504.08,230843.18,457.95
5/9/2016 12:00,456.38,458.67,456.04,458.5,100.53,45954.34,457.14
5/9/2016 13:00,458.11,460,458.01,459.5,165.02,75819.07,459.45
5/9/2016 14:00,459.5,460.42,458.52,460.07,74.99,34471.97,459.7
5/9/2016 15:00,459.92,463.5,458.49,463.5,400.27,184457.98,460.83
5/9/2016 16:00,462.13,464.79,461.49,462.48,343.11,158897.65,463.11
5/9/2016 17:00,463.36,463.99,462.11,463.36,248.88,115306.36,463.29
5/9/2016 18:00,463.83,463.97,462.48,462.76,120.66,55899.35,463.28
5/9/2016 19:00,463.05,463.5,460,461,301.59,139064.42,461.11
5/9/2016 20:00,461,462.37,460.81,461.3,128.99,59555.44,461.7
5/9/2016 21:00,461.3,462,459.65,460.18,115.82,53381.59,460.92
5/9/2016 22:00,460.18,461.45,459.58,461.45,72.11,33235.09,460.88
5/9/2016 23:00,461.45,462.24,460.58,460.82,64.3,29682.32,461.64
5/10/2016 0:00,461.49,462.06,460.01,460.49,111.07,51196.77,460.93
5/10/2016 1:00,461.6,463,460,461.14,116.56,53814.99,461.69
5/10/2016 2:00,461.91,462.19,460,460.63,158.83,73204.71,460.91
5/10/2016 3:00,460.63,461.26,459.5,460.68,84.71,38990.48,460.27
5/10/2016 4:00,460.93,461.01,459.91,460.79,71.74,33027.56,460.38
5/10/2016 5:00,460.09,461.65,460,461,100.18,46152.77,460.7
5/10/2016 6:00,460.5,461.2,458.61,459.66,98.89,45455.17,459.67
5/10/2016 7:00,459,461.38,459,460.76,85.3,39283.34,460.51
5/10/2016 8:00,460.7,460.92,458.66,459,115.44,53058.1,459.6
5/10/2016 9:00,459,459.6,453.1,454.88,457,208292.27,455.78
5/10/2016 10:00,454.21,456.13,447.38,451.99,1101.18,496545.08,450.92
5/10/2016 11:00,452,454.14,450.21,453.21,447.03,202053.25,451.99
5/10/2016 12:00,453.07,454.5,452.02,453.19,265.03,120127.71,453.26
5/10/2016 13:00,453.13,454.49,452.6,453.58,135.58,61498.87,453.59
5/10/2016 14:00,453,453.58,451.5,453,237.52,107433.62,452.32
5/10/2016 15:00,452.41,453.28,451.21,451.64,119.33,53991.53,452.47
5/10/2016 16:00,451.21,453.31,451.01,452.8,162,73327.38,452.64
5/10/2016 17:00,453.24,453.31,452.28,452.63,124.87,56567.88,453.02
5/10/2016 18:00,452.65,454.13,452.21,453.62,132.45,60040.6,453.31
5/10/2016 19:00,453.62,455.07,452.45,453.14,368.7,167414.22,454.07
5/10/2016 20:00,453.21,456.58,453.09,455.19,391.26,177998.26,454.94
5/10/2016 21:00,455.16,455.16,452.08,452.4,144.13,65373.55,453.57
5/10/2016 22:00,452.46,452.96,450.4,450.94,329.81,148750.73,451.03
5/10/2016 23:00,450.94,451.96,449.7,451.62,387.55,174540.22,450.36
5/11/2016 0:00,450.88,453.99,450.32,452.45,171.6,77614.46,452.29
5/11/2016 1:00,453.36,457.99,452.02,455.35,558.21,254348.18,455.65
5/11/2016 2:00,454.73,456.08,452.04,452.99,296.44,134390.86,453.34
5/11/2016 3:00,452.99,454.31,452.17,454.31,34.91,15796.73,452.44
5/11/2016 4:00,453.55,453.89,452.51,453.11,28.11,12729.22,452.84
5/11/2016 5:00,453.11,453.93,452.3,453.77,95.84,43414.32,453
5/11/2016 6:00,453.77,453.77,452,452.22,39.03,17665.34,452.55
5/11/2016 7:00,452.03,454.19,452.03,453.85,76.46,34640.57,453.05
5/11/2016 8:00,453.1,455.07,453.07,454.06,141.03,64038.55,454.09
5/11/2016 9:00,455.04,455.44,454.22,454.36,90.3,41073.86,454.86
5/11/2016 10:00,454.36,455.22,453.27,453.97,106.83,48555.34,454.53
5/11/2016 11:00,453.99,455.59,453.13,453.13,156.24,70924.66,453.96
5/11/2016 12:00,453.87,454.31,452.59,453.46,76.1,34537.91,453.83
5/11/2016 13:00,453.56,453.56,453.32,453.55,144.02,65301.32,453.43
5/11/2016 14:00,453.55,453.55,452.63,453.54,163.57,74156.41,453.35
5/11/2016 15:00,453.54,453.99,452.9,453.6,433.9,196782.59,453.52
5/11/2016 16:00,453.42,453.91,452.7,452.7,95.93,43501.24,453.48
5/11/2016 17:00,453.33,453.66,452.61,453.11,86.93,39407.63,453.35
5/11/2016 18:00,453.66,453.66,451.74,452,176.23,79732.16,452.43
5/11/2016 19:00,452.18,453.67,451.7,452.93,69.27,31358.05,452.68
5/11/2016 20:00,452.95,453.69,452.42,452.42,122.84,55699.78,453.42
5/11/2016 21:00,452.42,452.98,450.67,451.78,132.82,59978.13,451.59
5/11/2016 22:00,451.71,452.99,451.39,452.04,29.74,13452.42,452.4
5/11/2016 23:00,452.91,452.97,451.9,452.91,26.24,11877.25,452.58
5/12/2016 0:00,452.95,453,452.28,453,54.4,24629.31,452.77
5/12/2016 1:00,452.32,453,452.32,452.8,24.07,10899.53,452.75
5/12/2016 2:00,452.53,452.95,451.16,451.16,46.11,20850.38,452.21
5/12/2016 3:00,451.62,452.06,450.69,451.72,67.55,30480.12,451.2
5/12/2016 4:00,451.72,452.05,450.68,450.88,86.02,38818.36,451.27
5/12/2016 5:00,450.88,451.3,449,449,385.22,173373.15,450.07
5/12/2016 6:00,449,450.8,448.88,449.71,128.71,57913.4,449.94
5/12/2016 7:00,449.8,450.53,449.07,450.49,67.94,30557.73,449.77
5/12/2016 8:00,450.09,451.27,449.93,450.97,117.49,52937.73,450.59
5/12/2016 9:00,450.97,451.69,449.73,450.88,201.07,90633.63,450.75
5/12/2016 10:00,450.46,451.69,450.46,451.5,35.69,16100.63,451.12
5/12/2016 11:00,451.5,452.5,450.43,452.24,318.46,143911.82,451.89
5/12/2016 12:00,451.52,452.38,451.5,452.1,94,42456.48,451.69
5/12/2016 13:00,452.08,452.39,451.66,452.07,102.84,46479.55,451.96
5/12/2016 14:00,452.4,453.7,451.93,453.07,142.47,64540.53,453.03
5/12/2016 15:00,453.7,453.93,451.39,452.51,249.59,112909.8,452.37
5/12/2016 16:00,452.51,452.51,450.15,450.92,116.22,52402.46,450.88
5/12/2016 17:00,450.65,452.24,450.14,451.05,152.51,68851.67,451.45
5/12/2016 18:00,451.06,452.6,450.25,451.5,129.04,58284.1,451.66
5/12/2016 19:00,451.05,452.81,450.87,452.81,80.85,36560.82,452.19
5/12/2016 20:00,452.81,453,451.52,452.97,124.54,56365.23,452.6
5/12/2016 21:00,452.97,453.96,452.8,453.96,264.99,120134.51,453.35
5/12/2016 22:00,453.96,454.75,453.7,454.74,280.82,127548.97,454.2
5/12/2016 23:00,454.7,455.25,454.19,455.2,182.88,83210.79,455.01
5/13/2016 0:00,455.2,455.55,454.07,455.11,72.47,32986.03,455.16
5/13/2016 1:00,455.11,455.5,454,454.72,141.54,64280.01,454.15
5/13/2016 2:00,454.01,454.14,452.77,453.82,121.45,55062.61,453.37
5/13/2016 3:00,454.03,454.25,452.76,453.85,59.59,27008.06,453.23
5/13/2016 4:00,453.59,454.44,453.06,453.45,20.31,9223.29,454.06
5/13/2016 5:00,453.65,454.28,452.81,453.45,27.23,12341.66,453.22
5/13/2016 6:00,453.45,453.48,452.04,452.82,47.03,21280.63,452.53
5/13/2016 7:00,452.96,453.68,452.27,452.91,87.83,39796.51,453.08
5/13/2016 8:00,452.31,454.95,452.31,454.53,62.4,28362.71,454.5
5/13/2016 9:00,454.53,455.99,453.29,455.28,665.38,302530.27,454.67
5/13/2016 10:00,455.21,455.52,454.19,455,76.82,34930.96,454.71
5/13/2016 11:00,454.97,455.7,453.91,455.48,70.5,32080.38,455.06
5/13/2016 12:00,455.22,455.85,453.8,455.47,77.38,35206.46,454.97
5/13/2016 13:00,455.57,455.99,454.5,455,77.78,35436,455.61
5/13/2016 14:00,455,455,453.59,454.52,165.61,75243.33,454.33
5/13/2016 15:00,454.58,455,454.01,454.53,104.94,47691.28,454.46
5/13/2016 16:00,454.91,456.2,454.49,455.51,214.74,97793.45,455.4
5/13/2016 17:00,455.18,456.45,454.3,454.72,215.26,98085.1,455.67
5/13/2016 18:00,454.96,456.45,454.75,456.44,147.94,67450.08,455.91
5/13/2016 19:00,456.44,456.65,455.26,455.75,74.4,33951.97,456.33
5/13/2016 20:00,455.74,456.65,455.37,455.56,105.8,48258.27,456.15
5/13/2016 21:00,456.2,456.65,455.27,456.48,76.51,34887.25,455.99
5/13/2016 22:00,456.54,456.65,455.97,456.04,37.49,17112.92,456.46
5/13/2016 23:00,456.18,456.82,455.29,455.91,72.24,32981.38,456.55
5/14/2016 0:00,456.42,456.85,456.07,456.27,26.35,12029.57,456.53
5/14/2016 1:00,456.84,456.99,456.1,456.71,96.84,44233.59,456.77
5/14/2016 2:00,456.99,456.99,456.19,456.19,11.46,5234.76,456.63
5/14/2016 3:00,455.9,456.89,455.43,456,14.28,6517.63,456.26
5/14/2016 4:00,456,456.17,453.89,454.98,40.73,18532.61,455.02
5/14/2016 5:00,454.98,455.77,454.56,455.06,19.73,8977.06,454.97
5/14/2016 6:00,455.03,455.92,455.02,455.03,14.72,6702.92,455.49
5/14/2016 7:00,455.03,456.15,454.78,456.07,47.57,21647.82,455.09
5/14/2016 8:00,455.71,455.95,453.51,455.59,157.86,71729.54,454.38
5/14/2016 9:00,455.59,456.31,454.83,455.63,12.84,5851.09,455.75
5/14/2016 10:00,454.7,455.61,454.36,455.22,62.77,28574.43,455.22
5/14/2016 11:00,454.58,455.54,454.5,455.39,37.39,17011.81,454.95
5/14/2016 12:00,455.36,455.5,454.57,455.5,22.73,10341.52,455
5/14/2016 13:00,455.34,455.5,454.72,454.84,108.96,49610.19,455.3
5/14/2016 14:00,455.49,456.99,454.97,455.75,152.89,69808.95,456.61
5/14/2016 15:00,455.77,456.9,455.06,455.4,35.57,16211.48,455.82
5/14/2016 16:00,455.86,456.62,455.03,455.69,41.09,18718.08,455.54
5/14/2016 17:00,455.3,456.01,454.94,455.92,37.94,17279.73,455.4
5/14/2016 18:00,455.46,456.95,455.35,456.95,18.15,8279.31,456.13
5/14/2016 19:00,456.03,456.99,455.9,456.47,121.49,55430.6,456.25
5/14/2016 20:00,455.9,457.25,455.72,456.71,166.75,76187.01,456.9
5/14/2016 21:00,456.69,456.93,455.31,456.33,33,15059.72,456.37
5/14/2016 22:00,456.33,456.34,455.7,456.34,38.45,17539.99,456.16
5/14/2016 23:00,456.34,456.34,455.28,455.57,58.15,26517.96,455.99
5/15/2016 0:00,456.3,456.32,455.51,456.32,61.23,27907.19,455.77
5/15/2016 1:00,456.34,456.34,455.28,455.66,155.75,70989.63,455.8
5/15/2016 2:00,455.64,456.21,455.62,456.18,11.23,5120.35,455.85
5/15/2016 3:00,456.21,456.21,455.28,455.31,13.7,6241.3,455.52
5/15/2016 4:00,456.17,456.21,455.08,456.2,4.5,2052.4,455.82
5/15/2016 5:00,456.21,456.21,455.57,456.1,30.47,13899.56,456.1
5/15/2016 6:00,456.1,456.1,455.53,455.53,2.63,1199.19,455.75
5/15/2016 7:00,456,456,455.1,455.66,11.03,5027.18,455.74
5/15/2016 8:00,455.66,456.21,455.03,455.03,20.94,9543.16,455.77
5/15/2016 9:00,455.46,456.02,454.72,455.83,74.5,33922.74,455.36
5/15/2016 10:00,455.37,455.82,455,455.17,13.73,6251.12,455.34
5/15/2016 11:00,455.77,456.21,455.35,456.13,13.35,6089.72,456.16
5/15/2016 12:00,456.16,456.2,455.4,455.4,14.38,6559.26,456.06
5/15/2016 13:00,455.67,456.21,455.38,456.1,18.61,8483.25,455.88
5/15/2016 14:00,456.1,456.4,455.25,455.83,112.43,51244.7,455.77
5/15/2016 15:00,455.83,456.4,454.92,456.07,62.04,28248.24,455.32
5/15/2016 16:00,456.02,456.5,455.11,456.5,58.63,26745.08,456.2
5/15/2016 17:00,455.96,457.75,455.88,457.75,259.77,118632.51,456.68
5/15/2016 18:00,457.75,457.99,457.61,457.99,163.68,74946.99,457.88
5/15/2016 19:00,457.72,458.08,457.06,457.42,122.78,56222.87,457.92
5/15/2016 20:00,457.31,457.57,456.71,457,69.51,31765.38,457.02
5/15/2016 21:00,456.75,457.74,456.25,457.41,254.24,116165.14,456.92
5/15/2016 22:00,456.79,457.94,456.67,457.94,40.44,18503.98,457.61
5/15/2016 23:00,457.52,457.94,456.43,457.56,23.14,10584.07,457.32
5/16/2016 0:00,457.56,457.94,456.9,457.32,69.78,31928.24,457.55
5/16/2016 1:00,456.91,457.62,456.86,457.54,21.22,9696.29,457.01
5/16/2016 2:00,457.64,457.94,456.94,457.73,16.79,7683.23,457.49
5/16/2016 3:00,457.73,457.94,456.89,457,29.23,13372.39,457.49
5/16/2016 4:00,457,457.69,456.96,457.34,18.6,8507.36,457.38
5/16/2016 5:00,456.98,457.34,456.59,456.59,23.48,10727.02,456.89
5/16/2016 6:00,456.59,457.14,455.72,456.7,52.07,23758.19,456.24
5/16/2016 7:00,456.68,457.78,455.16,457.39,122.21,55796.09,456.56
5/16/2016 8:00,457.38,457.41,456.02,457,75.71,34601.36,457.02
5/16/2016 9:00,456.3,457,456.14,457,81.16,37064.67,456.7
